0,label
-0.9091172109315568,1
0.8815412222429375,1
1.785266190152326,1
1.0395773810749827,2
0.8749953204429468,2
1.107406356928459,2
-0.13349583278716248,1
-1.4181569577383286,1
-1.685155429018065,1
-2.1929537806374277,1
-0.4828896638615819,2
0.6641124002498375,2
-0.2674999635170744,1
0.5107259483096666,2
1.162254977327705,2
1.7777052174588406,2
-0.36448939839423966,1
1.09729716790978,2
0.2686748532886516,1
0.2852985293407715,1
-0.16901756496599923,1
-1.5671867440977012,1
1.4529123464717286,2
2.0633467763071582,2
-0.04298754580739836,2
-0.788110314499727,2
-1.9612059121903993,1
-1.9753817331978047,1
-1.551053238389888,2
-1.183338224102662,1
-1.3559186681675497,1
-0.8011115992323068,1
-0.8515543739416127,1
-0.18586632995395752,1
0.7391434280117614,1
-0.3441347419671995,1
-0.15518083279045458,1
0.14894506259602047,2
-0.08826741047105824,2
-0.24791697953601505,2
0.1219181514424505,2
0.7622007369637627,2
0.614324107443632,2
0.39156916295894817,2
0.43761455718468073,2
0.33858526407998185,1
0.5796986476068839,1
0.4415997675891491,2
-0.4620631572668838,1
0.25358709355766645,2
-0.4732298308532974,2
-2.2052966067752666,1
-0.3220775428528456,1
0.26816904687453125,1
1.3351453527404855,2
1.0584552389890782,2
0.03268913280071861,2
0.16160495901490374,2
0.16162755539935603,2
0.6755182239253426,1
-2.809029664512931,1
-2.4926112960347035,1
-2.0790424596911636,1
-2.0586800538202112,1
0.496639606136908,1
0.971594596372897,1
1.0792281642894,2
0.8664906474911487,2
-1.9776180527060867,1
-0.03191587685379055,2
0.5517312230693663,2
1.1958377500245732,1
-0.7567098597382549,1
1.172095298845337,2
0.11222447809320779,2
-1.0729889092158005,1
0.09951126513505298,2
0.05614617467059768,1
0.03849222421310228,2
-0.06841351225989833,1
0.8175755834518773,2
-0.45907510396424334,1
0.9944193582748593,1
0.631850357278348,1
1.375750835861291,2
0.8612727960020814,2
1.4819736223615754,1
2.2428605959053387,2
0.8756677630597518,2
0.4188511281408546,2
0.9856864897506122,2
0.6664753985401949,1
-3.3315738199798544,1
-0.4358407758677535,1
0.2722714389366334,2
