0,label
-1.3368538741705773,1
-0.38078438636176515,2
-1.3141987284646297,2
-0.6287059102455088,1
-1.7213140646810388,1
-1.2748513210938497,1
-0.31394571766435964,2
-0.4258551004725476,1
1.4720086947786144,2
-1.7877280837204896,1
1.0273533822319685,1
2.2006771480918044,2
-1.1490240615079146,1
0.41885089529011105,2
0.26790513971597046,2
-0.9741303425705005,1
-0.2848210105142357,2
-0.22706993229239644,1
0.4816725991330133,2
-0.1277616090655504,2
1.0581672660174963,1
1.6899642695313273,2
1.6242833109304777,2
-0.9747407553759655,1
-1.9305743542223928,1
-1.16488532064557,1
2.173676167178582,2
0.7914990496459975,2
2.3065195756945482,2
3.112828256560501,2
1.8565032661299645,2
0.7746222168821811,2
-1.2917980927117534,2
-3.341603034238734,1
-0.060148199065365116,2
-0.7921367534883563,1
-1.265150352299649,1
0.6254266087297055,2
-1.0164741375258945,1
1.7641333987498227,2
-0.09304708736594741,1
0.807137911484918,2
0.33947487014103733,1
-1.7389917329714686,1
-2.744488611464623,1
-1.296297051347401,1
-1.1483093484813334,2
-1.7651536889992645,1
1.3477142049917,2
-0.28809060206164955,1
-0.6276974914991268,1
-0.3492967172711824,1
-1.7959167797956561,1
-0.8239342844236693,2
-0.5943846368136596,1
0.04482442836885106,2
1.3758640507234008,2
2.074730172417181,2
0.7939951582918576,2
-0.7611284832905243,1
-0.05915129075994216,2
-0.9173414180907578,1
0.8717672230855366,1
1.4970779807984709,2
1.541177626164083,2
0.8437910336553083,2
-0.7275154586476169,1
1.536597173993126,2
2.8733703289367583,2
0.1618027906836459,1
1.9712916392796502,2
1.8830529213868483,2
-0.5155784252451726,1
-0.2834600459384924,1
1.714919929203285,2
0.13341687141641906,2
0.27263082104965075,1
-1.367378743372151,1
-0.8900482441913635,1
0.025621702616102693,1
0.6967415377141378,2
-0.43193364848933236,2
-0.48989852610632784,2
-0.06915014969300023,1
0.13843155563815734,2
0.577639647244439,1
0.14742589186816002,2
-1.3760195696122712,1
-1.1429699819822217,1
-0.14698978214162178,1
0.805481616703602,2
-0.3432466185394686,2
-0.628148560316873,1
0.22897571966245556,1
-0.5737270703676856,1
0.6998126103710982,2
2.2757465373990313,2
0.04216658324887759,2
-2.0416642937377674,1
-1.5532582984132433,1
