0,label
2.0023813701618556,2
-2.339825874760963,1
-2.802296000018517,1
-1.9533443818443883,1
-2.3054457370868993,1
-1.7738046620124392,1
-1.460633055259104,1
-1.7672875656901823,1
2.311547170388042,2
0.9728759252818059,2
2.477324795566808,2
-2.741566589844488,1
-0.5239328655537784,1
2.0022327099777923,2
1.6175048441370288,2
1.7392692200195945,2
-1.3443456246279735,1
-1.0403723340292064,1
-1.1135227252183784,2
-1.2441212093549168,1
3.741639604572747,2
-0.6737187867427837,1
-3.951856773389925,1
0.7485076066704159,2
-2.06504861168625,1
-2.9288151926977757,1
3.8703333829575555,2
-1.7262965823432532,1
0.9418599732517068,2
1.7877595672061246,2
2.5456204166008836,2
-1.5866078801798613,1
-1.0871744707887239,1
1.2364427412815888,2
0.7093313770745752,2
-0.7652723192728436,1
-2.9598553973467467,1
0.24439991558640733,1
1.3894168744281945,2
-0.0138743192067823,1
2.6799945675141057,2
-1.847565904425045,1
1.6538823999747487,2
2.6811014423324306,2
3.5366975381658046,2
-3.416960137797297,1
0.2843351496524718,1
1.7953223728720638,2
2.154724056600187,2
-1.3784299232064716,1
-3.114616063315004,1
2.575549231326533,2
1.9760896069644855,2
3.226079412773475,2
0.11505363253117411,2
-0.4538938765480813,1
1.5159801172490992,2
-3.0382040465436795,1
0.27185805505909594,2
2.6929349860907026,2
2.531805444472636,2
-1.3767148945514764,1
2.070860403489736,2
-2.283287221251564,1
0.7557314928792764,2
0.43679735988527396,2
-1.5600677862937606,1
-0.1742300586395913,1
2.558291858440285,2
2.4634812707946856,2
2.9803706528067333,2
-3.4525018945189356,1
1.4907360076120226,2
-1.8313157166415077,1
-2.8309626734167335,1
-2.54643478752696,1
2.110256569964176,2
1.953734252502584,2
-1.919596941967322,1
1.5212493622772354,2
-0.5728713583555749,1
2.305374861871203,2
-2.401476997908619,1
1.6904685296734594,2
1.896431308695532,2
1.590112941332604,2
0.6317787289025312,2
-2.6024351271834063,1
-1.626447135104899,1
1.8046570088357097,2
-1.326907829445006,1
-3.0635603186374407,1
1.4835463243044724,2
-3.410742572114994,1
-3.4931112752568994,1
2.869584458365634,2
-2.267193442054615,1
-2.2274879728479213,1
1.7427160131339956,2
